ano,id_municipio,id_municipio_nome,sigla_uf,sigla_uf_nome,populacao_atendida_agua,populacao_urbana_residente_esgoto,extensao_rede_esgoto,volume_agua_tratada_eta,volume_agua_tratada_importado,quantidade_empregado,despesa_agua_importada,despesa_fiscal_nao_computada,despesa_divida_variacao,investimento_agua_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,natureza_juridica
2022,1304062,Tabatinga,AM,Amazonas,18840,,,4629.0,0.0,30,0.0,0.0,0.0,26714.58,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1200104,BrasilÃ©ia,AC,Acre,16529,,,2764.33,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1200203,Cruzeiro do Sul,AC,Acre,44617,,,4610.16,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1200393,Porto Walter,AC,Acre,4304,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1200450,Senador Guiomard,AC,Acre,6755,,,719.41,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1303569,Rio Preto da Eva,AM,Amazonas,18256,,,1.0,0.0,5,0.0,2380.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1200252,EpitaciolÃ¢ndia,AC,Acre,10314,,,1780.11,0.0,7,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2016,1200328,JordÃ£o,AC,Acre,3188,,,318.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2013,1200450,Senador Guiomard,AC,Acre,7535,,,652.75,0.0,11,0.0,0.0,0.0,1600.0,0.0,0.0,Autarquia | Administração pública direta
2016,1200500,Sena Madureira,AC,Acre,14798,,,1741.4,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2016,1301001,Carauari,AM,Amazonas,21534,,,0.0,0.0,21,0.0,0.0,0.0,195492.75,0.0,0.0,Sociedade de economia mista com administração pública
2013,1400209,CaracaraÃ­,RR,Roraima,14057,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2010,1301902,Itacoatiara,AM,Amazonas,59701,,,0.0,0.0,47,0.0,0.0,0.0,78058.13,85558.66,0.0,Autarquia | Administração pública direta
2007,1303403,Parintins,AM,Amazonas,96859,,,0.0,0.0,31,0.0,0.0,0.0,10494.0,0.0,0.0,Autarquia | Administração pública direta
2009,1400159,Bonfim,RR,Roraima,5106,,,0.0,0.0,5,0.0,,0.0,65819.0,0.0,65819.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2006,1400209,CaracaraÃ­,RR,Roraima,12281,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2006,1400506,SÃ£o JoÃ£o da Baliza,RR,Roraima,4395,,,200.0,0.0,6,0.0,0.0,0.0,8527.3,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1200807,Porto Acre,AC,Acre,3900,,,426.55,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1200500,Sena Madureira,AC,Acre,15335,,,1732.6,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1301902,Itacoatiara,AM,Amazonas,103145,,,0.0,0.0,21,0.0,0.0,0.0,321251.26,0.0,0.0,Autarquia | Administração pública direta
2017,1303403,Parintins,AM,Amazonas,113832,,,1000.0,7082.95,88,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1400050,Alto Alegre,RR,Roraima,6127,,,540.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1400407,Normandia,RR,Roraima,3771,,,151.77,0.0,9,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1200203,Cruzeiro do Sul,AC,Acre,40157,,,2448.94,0.0,15,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2015,1303007,NhamundÃ¡,AM,Amazonas,6000,,,0.0,0.0,10,0.0,20000.0,2500.0,,,,Sociedade de economia mista com administração pública | Administração pública direta
2013,1304302,UrucarÃ¡,AM,Amazonas,17367,,,0.0,0.0,11,0.0,0.0,0.0,90000.0,,90000.0,Autarquia | Administração pública direta
2019,1200328,JordÃ£o,AC,Acre,3513,,,330.01,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2018,1200427,Rodrigues Alves,AC,Acre,5836,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1200054,Assis Brasil,AC,Acre,3515,,,582.28,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1200203,Cruzeiro do Sul,AC,Acre,32235,,,3430.74,0.0,32,0.0,0.0,0.0,107332.45,0.0,0.0,Autarquia | Administração pública direta
2016,1200807,Porto Acre,AC,Acre,4096,,,395.39,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2016,1400472,RorainÃ³polis,RR,Roraima,14911,,,687.2,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2002,1301902,Itacoatiara,AM,Amazonas,80000,,,0.0,0.0,36,0.0,0.0,0.0,32145.19,0.0,0.0,Autarquia | Administração pública direta
2004,1303957,SÃ£o SebastiÃ£o do UatumÃ£,AM,Amazonas,8470,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2022,1200807,Porto Acre,AC,Acre,4054,,,262.8,0.0,18,0.0,0.0,0.0,2937.44,0.0,0.0,Autarquia | Administração pública direta
2022,1200708,Xapuri,AC,Acre,10979,,,2838.24,0.0,16,0.0,0.0,0.0,7449.2,0.0,0.0,Autarquia | Administração pública direta
2022,1300508,Barreirinha,AM,Amazonas,20000,,,0.0,0.0,5,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2020,1200427,Rodrigues Alves,AC,Acre,5900,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1400605,SÃ£o Luiz,RR,Roraima,6631,,,558.57,0.0,20,0.0,0.0,0.0,154053.72,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2013,1200336,MÃ¢ncio Lima,AC,Acre,7304,,,1344.56,0.0,3,0.0,0.0,0.0,19133.33,0.0,0.0,Autarquia | Administração pública direta | Administração pública direta
2012,1200344,Manoel Urbano,AC,Acre,5419,,,767.09,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1200807,Porto Acre,AC,Acre,3582,,,332.7,0.0,11,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2016,1200427,Rodrigues Alves,AC,Acre,5351,,,468.42,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1200708,Xapuri,AC,Acre,8179,,,1030.68,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2014,1300904,Canutama,AM,Amazonas,8839,,,0.0,0.0,7,10000.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2014,1400050,Alto Alegre,RR,Roraima,6047,,,816.48,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1400159,Bonfim,RR,Roraima,5554,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2011,1200336,MÃ¢ncio Lima,AC,Acre,7051,,,746.79,0.0,6,0.0,0.0,0.0,454504.97,35411.83,419093.14,Autarquia | Administração pública direta | Administração pública direta
2008,1303403,Parintins,AM,Amazonas,82196,,,0.0,0.0,31,0.0,0.0,0.0,66928.0,0.0,0.0,Autarquia | Administração pública direta
2008,1400456,Pacaraima,RR,Roraima,6589,,,475.13,0.0,9,0.0,0.0,0.0,618757.13,0.0,618757.13,Sociedade de economia mista com administração pública | Administração pública direta
2006,1400027,Amajari,RR,Roraima,2173,,,0.0,0.0,2,0.0,0.0,0.0,23329.67,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1400027,Amajari,RR,Roraima,2082,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2000,1301902,Itacoatiara,AM,Amazonas,60000,,,0.0,0.0,43,0.0,0.0,,67000.0,0.0,0.0,Autarquia | Administração pública direta
2022,1200104,BrasilÃ©ia,AC,Acre,16079,,,3679.2,0.0,25,0.0,0.0,0.0,12172.15,0.0,0.0,Autarquia | Administração pública direta
2022,1302553,Manaquiri,AM,Amazonas,3664,,,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1400456,Pacaraima,RR,Roraima,8358,,,962.24,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2019,1200302,FeijÃ³,AC,Acre,6792,,,971.86,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1300508,Barreirinha,AM,Amazonas,32483,,,0.0,0.0,5,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2019,1300607,Benjamin Constant,AM,Amazonas,18354,,,2408.21,0.0,29,0.0,0.0,0.0,8478.22,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1400050,Alto Alegre,RR,Roraima,6070,,,561.82,0.0,22,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2018,1400175,CantÃ¡,RR,Roraima,9149,,,0.0,0.0,12,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1400233,Caroebe,RR,Roraima,5134,,,1774.38,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1200351,Marechal Thaumaturgo,AC,Acre,3041,,,321.37,0.0,1,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2015,1304062,Tabatinga,AM,Amazonas,14988,,,2697.98,0.0,26,0.0,0.0,0.0,5170.0,0.0,3850.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1400308,MucajaÃ­,RR,Roraima,10796,,,1366.56,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2007,1400159,Bonfim,RR,Roraima,5354,,,0.0,0.0,3,0.0,,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2020,1200203,Cruzeiro do Sul,AC,Acre,46120,,,4880.84,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1200302,FeijÃ³,AC,Acre,6285,,,1291.32,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1200385,PlÃ¡cido de Castro,AC,Acre,7974,,,774.7,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2018,1200500,Sena Madureira,AC,Acre,15128,,,1763.09,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2013,1200138,Bujari,AC,Acre,4085,,,466.11,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2014,1200393,Porto Walter,AC,Acre,3823,,,139.41,0.0,1,0.0,0.0,0.0,19159.09,0.0,15750.0,Autarquia | Administração pública direta
2015,1400175,CantÃ¡,RR,Roraima,8046,,,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1400175,CantÃ¡,RR,Roraima,6132,,,0.0,0.0,9,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1400456,Pacaraima,RR,Roraima,4489,,,434.38,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1400704,UiramutÃ£,RR,Roraima,3425,,,0.0,0.0,1,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2003,1400282,Iracema,RR,Roraima,4603,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2018,1200054,Assis Brasil,AC,Acre,5067,,,646.42,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1200500,Sena Madureira,AC,Acre,15774,,,3784.32,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1400175,CantÃ¡,RR,Roraima,9225,,,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2017,1400175,CantÃ¡,RR,Roraima,8589,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1200013,AcrelÃ¢ndia,AC,Acre,4032,,,478.3,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1200708,Xapuri,AC,Acre,8854,,,1105.63,0.0,5,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2002,1400050,Alto Alegre,RR,Roraima,7362,,,181.5,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1200385,PlÃ¡cido de Castro,AC,Acre,8764,,,1576.8,0.0,22,0.0,0.0,0.0,7508.72,0.0,0.0,Autarquia | Administração pública direta
2017,1200344,Manoel Urbano,AC,Acre,6542,,,831.1,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1300904,Canutama,AM,Amazonas,12733,,,0.0,0.0,12,17000.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2021,1304260,Uarini,AM,Amazonas,13839,,,100.6,90.0,5,1.0,2000.0,1500.0,,,,Administração pública direta
2019,1400605,SÃ£o Luiz,RR,Roraima,6474,,,625.76,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1200435,Santa Rosa do Purus,AC,Acre,2733,,,341.78,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1400233,Caroebe,RR,Roraima,4375,,,963.6,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2013,1400282,Iracema,RR,Roraima,5820,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2007,1300680,Boa Vista do Ramos,AM,Amazonas,8410,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2007,1400407,Normandia,RR,Roraima,3748,,,0.0,0.0,2,0.0,,0.0,83560.5,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2003,1301902,Itacoatiara,AM,Amazonas,80000,,,0.0,0.0,32,0.0,0.0,0.0,17289.52,0.0,0.0,Autarquia | Administração pública direta
2004,1303403,Parintins,AM,Amazonas,75000,,,0.0,0.0,33,0.0,0.0,0.0,165000.0,0.0,0.0,Autarquia | Administração pública direta
2019,1200179,Capixaba,AC,Acre,4211,,,594.09,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1200252,EpitaciolÃ¢ndia,AC,Acre,11699,,,2220.42,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1400456,Pacaraima,RR,Roraima,8183,,,944.73,0.0,7,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1200252,EpitaciolÃ¢ndia,AC,Acre,10698,,,2135.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2016,1304302,UrucarÃ¡,AM,Amazonas,17065,,,0.0,0.0,10,0.0,0.0,0.0,42800.0,,,Autarquia | Administração pública direta
2013,1400050,Alto Alegre,RR,Roraima,6039,,,777.6,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2013,1400027,Amajari,RR,Roraima,2388,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1400308,MucajaÃ­,RR,Roraima,10074,,,480.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2010,1200708,Xapuri,AC,Acre,7829,,,1581.12,0.0,19,0.0,0.0,0.0,555344.16,878276.48,114681.12,Autarquia | Administração pública direta
2011,1301100,Careiro,AM,Amazonas,13520,,,925.0,0.0,8,0.0,2800.0,0.0,,,,Administração pública direta | Administração pública direta
2002,1400159,Bonfim,RR,Roraima,4468,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2005,1400233,Caroebe,RR,Roraima,2513,,,117.4,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2005,1400605,SÃ£o Luiz,RR,Roraima,5065,,,115.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2001,1400159,Bonfim,RR,Roraima,4183,,,0.0,0.0,5,0.0,0.0,,8857.24,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2019,1400282,Iracema,RR,Roraima,6196,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2013,1200013,AcrelÃ¢ndia,AC,Acre,3925,,,676.24,0.0,8,0.0,0.0,0.0,1600.0,0.0,0.0,Autarquia | Administração pública direta
2013,1200807,Porto Acre,AC,Acre,3471,,,324.38,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1200500,Sena Madureira,AC,Acre,14618,,,1340.31,0.0,9,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2013,1200500,Sena Madureira,AC,Acre,14814,,,1299.41,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2016,1303957,SÃ£o SebastiÃ£o do UatumÃ£,AM,Amazonas,12781,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2016,1304062,Tabatinga,AM,Amazonas,20138,,,4680.87,0.0,26,0.0,0.0,0.0,50459.22,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2014,1304302,UrucarÃ¡,AM,Amazonas,17264,,,0.0,0.0,10,0.0,0.0,0.0,979082.75,,,Autarquia | Administração pública direta
2006,1303403,Parintins,AM,Amazonas,96000,,,0.0,0.0,32,0.0,0.0,0.0,42931.0,0.0,0.0,Autarquia | Administração pública direta
2004,1400282,Iracema,RR,Roraima,4854,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2022,1200435,Santa Rosa do Purus,AC,Acre,2714,,,670.14,0.0,12,0.0,0.0,0.0,1351.61,0.0,0.0,Autarquia | Administração pública direta
2021,1400175,CantÃ¡,RR,Roraima,9374,,,0.0,0.0,23,0.0,0.0,0.0,320887.44,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1200252,EpitaciolÃ¢ndia,AC,Acre,9070,,,1659.48,0.0,19,0.0,0.0,0.0,15662.45,0.0,0.0,Autarquia | Administração pública direta
2012,1400605,SÃ£o Luiz,RR,Roraima,5635,,,480.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2008,1200138,Bujari,AC,Acre,2548,,,466.56,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2011,1200500,Sena Madureira,AC,Acre,15018,,,1249.04,0.0,33,0.0,0.0,0.0,109226.74,109226.74,0.0,Autarquia | Administração pública direta
2011,1304302,UrucarÃ¡,AM,Amazonas,15000,,,0.0,0.0,10,0.0,0.0,0.0,175000.0,1150.0,1150.0,Autarquia | Administração pública direta
2001,1400050,Alto Alegre,RR,Roraima,6831,,,90.0,0.0,4,0.0,0.0,,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1200013,AcrelÃ¢ndia,AC,Acre,5589,,,591.3,0.0,16,0.0,0.0,0.0,4373.53,0.0,0.0,Autarquia | Administração pública direta
